"SequenceID","FieldID","Species","VisitID","Transect","VisitDate","CoEOfConsvm","PlantedDate","SeedVendor","Quadrat","CoverValue"
"4467","Antelope11001","Bromus inermis","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q6FC",NA
"4474","Antelope11001","Medicago sativa","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q6FC",NA
"4475","Antelope11001","Bromus inermis","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q6FC",NA
"4477","Antelope11001","Phleum pratense","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q6FC",NA
"4480","Antelope11001","Ulmus pumila","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q6FC",NA
"4488","Antelope11001","Securigera varia","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q6FC",NA
"4492","Antelope11002","Trifolium pratense","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4494","Antelope11002","Phleum pratense","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4496","Antelope11002","Bromus inermis","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4497","Antelope11002","Medicago sativa","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4499","Antelope11002","Taraxacum officinale","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4501","Antelope11002","Bromus inermis","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4502","Antelope11002","Lactuca serriola","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4504","Antelope11002","Cirsium arvense","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4505","Antelope11002","Medicago sativa","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4507","Antelope11002","Cirsium arvense","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q6FC",NA
"4512","Antelope11005","Chenopodium album","SP2Knievel",2,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q6FC",NA
"4532","Antelope11005","Securigera varia","SP1Knievel",1,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q6FC",NA
"4536","Antelope11005","Chenopodium album","SP1Knievel",1,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q6FC",NA
"4544","Antelope11025A","Chenopodium album","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q6FC",NA
"4546","Antelope11025A","Cannabis sativa","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q6FC",NA
"4549","Antelope11025A","Convolvulus arvensis","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q6FC",NA
"4559","Antelope11025A","Bromus tectorum","SP1Pellatz",1,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q6FC",NA
"4566","Antelope11025A","Bromus tectorum","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q6FC",NA
"4571","Antelope11025A","Salsola tragus","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q6FC",NA
"4573","Antelope11025B","Cannabis sativa","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q6FC",NA
"4582","Antelope11025B","Lactuca serriola","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q6FC",NA
"4584","Antelope11025B","Cannabis sativa","SP1Pellatz5.8",1,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q6FC",NA
"4594","Antelope11025B","Convolvulus arvensis","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q6FC",NA
"4604","Furnas1008","Melilotus officinalis","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q6FC",NA
"4607","Furnas1008","Cannabis sativa","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q6FC",NA
"4614","Furnas1008","Salsola tragus","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q6FC",NA
"4623","Furnas11006","Bromus tectorum","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4625","Furnas11006","Convolvulus arvensis","SP1Schluntz",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",1
"4635","Furnas11006","Monarda citriodora","SP1Schluntz",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4638","Furnas11006","Salsola tragus","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4642","Furnas11006","Convolvulus arvensis","F1Schluntz",1,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4643","Furnas11006","Gaillardia aristata","F1Schluntz",1,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4653","Furnas11006","Salsola tragus","F2Schluntz",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4654","Furnas11006","Melilotus officinalis","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4657","Furnas11006","Kochia scoparia","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4658","Furnas11006","Cannabis sativa","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q6FC",NA
"4661","Furnas11008","Bromus inermis","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4664","Furnas11008","Chenopodium album","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4670","Furnas11008","Salsola tragus","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4681","Furnas11008","Salsola tragus","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4684","Furnas11008","Thlaspi arvense","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4686","Furnas11008","Cannabis sativa","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4688","Furnas11008","Cannabis sativa","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4691","Furnas11008","Melilotus officinalis","SP1Schluntz14.84",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4698","Furnas11008","Salsola tragus","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4701","Furnas11008","Nepeta cataria","SP2Schluntz14.84",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4708","Furnas11008","Lactuca serriola","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4711","Furnas11008","Cannabis sativa","SP1Schluntz14.84",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4714","Furnas11008","Chenopodium album","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4718","Furnas11008","Melilotus officinalis","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4725","Furnas11008","Lactuca serriola","SP1Schluntz14.84",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4730","Furnas11008","Monarda citriodora","SP3Schluntz14.84",3,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4731","Furnas11008","Lactuca serriola","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4732","Furnas11008","Verbascum thapsus","F1Schluntz14.84",1,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4735","Furnas11008","Cannabis sativa","F2Schluntz14.84",2,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4736","Furnas11008","Lactuca serriola","F1Schluntz14.84",1,2018-09-28,"*",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q6FC",NA
"4746","Gage11018A","Monarda citriodora","F2Fossler",2,2018-10-23,"*",NA,NA,"Q6FC",NA
"4751","Gage11018A","Monarda citriodora","SP1Fossler",1,2018-06-12,"*",NA,NA,"Q6FC",1
"4752","Gage11018A","Monarda citriodora","F1Fossler",1,2018-10-23,"*",NA,NA,"Q6FC",NA
"4759","Gage11018A","Bromus tectorum","F1Fossler",1,2018-10-23,"*",NA,NA,"Q6FC",NA
"4761","Gage11018A","Lactuca serriola","SP2Fossler",2,2018-06-12,"*",NA,NA,"Q6FC",NA
"4765","Gage11018A","Echinacea purpurea","SP1Fossler",1,2018-06-12,"*",NA,NA,"Q6FC",NA
"4766","Gage11018A","Echinacea purpurea","F1Fossler",1,2018-10-23,"*",NA,NA,"Q6FC",NA
"4791","Gage11018A","Taraxacum officinale","F1Fossler",1,2018-10-23,"*",NA,NA,"Q6FC",NA
"4794","Gage11018A","Taraxacum officinale","SP2Fossler",2,2018-06-12,"*",NA,NA,"Q6FC",NA
"4803","Gage11018A","Echinacea purpurea","F2Fossler",2,2018-10-23,"*",NA,NA,"Q6FC",NA
"4808","Gage11018A","Ulmus pumila","F1Fossler",1,2018-10-23,"*",NA,NA,"Q6FC",NA
"4812","Gage11018A","Ulmus pumila","F2Fossler",2,2018-10-23,"*",NA,NA,"Q6FC",NA
"4816","Gage11018A","Monarda citriodora","SP2Fossler",2,2018-06-12,"*",NA,NA,"Q6FC",NA
"4824","Gage11054","Monarda citriodora","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4834","Gage11054","Bromus japonicus","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4837","Gage11054","Bromus tectorum","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4839","Gage11054","Monarda citriodora","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4849","Gage11054","Echinochloa crus-galli","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4854","Gage11054","Penstemon digitalis","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4859","Gage11054","Bromus tectorum","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4863","Gage11054","Bromus tectorum","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4873","Gage11054","Ulmus pumila","F2Riha",2,2018-10-23,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4875","Gage11054","Ulmus pumila","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4878","Gage11054","Monarda citriodora","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4880","Gage11054","Bromus tectorum","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4886","Gage11054","Bromus inermis","F1Riha",1,2018-10-23,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4887","Gage11054","Lactuca serriola","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4888","Gage11054","Monarda citriodora","SP2Riha",2,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4889","Gage11054","Penstemon digitalis","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4896","Gage11054","Bromus japonicus","SP1Riha",1,2018-06-12,"*",2015-01-24,"Stock Seed","Q6FC",NA
"4910","Gage11060","Monarda citriodora","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4920","Gage11060","Monarda citriodora","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4922","Gage11060","Taraxacum officinale","F1Seitz",1,2018-10-23,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4923","Gage11060","Setaria viridis","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4937","Gage11060","Echinacea purpurea","F1Seitz",1,2018-10-23,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4939","Gage11060","Taraxacum officinale","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4960","Gage11060","Bromus tectorum","SP2Seitz",2,2018-06-12,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4965","Gage11060","Bromus tectorum","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4969","Gage11060","Poa pratensis","SP1Seitz",1,2018-06-12,"*",2015-02-24,"Stock Seed","Q6FC",NA
"4973","Harlan11007A","Trifolium pratense","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q6FC",NA
"4982","Harlan11007A","Bromus inermis","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"4983","Harlan11007A","Monarda citriodora","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q6FC",NA
"4984","Harlan11007A","Verbascum thapsus","SP1Lutjeharms4.6",1,2018-05-31,"*",NA,NA,"Q6FC",NA
"4985","Harlan11007A","Monarda citriodora","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q6FC",NA
"4998","Harlan11007A","Ulmus pumila","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q6FC",NA
"5001","Harlan11007A","Ulmus pumila","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5005","Harlan11007A","Monarda citriodora","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5007","Harlan11007A","Gaillardia aristata","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q6FC",NA
"5008","Harlan11007A","Verbascum thapsus","F1Lutjeharms4.6",1,2018-09-27,"*",NA,NA,"Q6FC",NA
"5009","Harlan11007A","Verbascum thapsus","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5013","Harlan11007A","Trifolium pratense","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5017","Harlan11007A","Monarda citriodora","F2Lutjeharms4.6",2,2018-09-27,"*",NA,NA,"Q6FC",NA
"5024","Harlan11007A","Lactuca serriola","SP2Lutjeharms4.6",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5028","Harlan11008A","Trifolium pratense","SP2Lutjeharms",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5032","Harlan11008A","Kochia scoparia","SP1Lutjeharms",1,2018-05-31,"*",NA,NA,"Q6FC",NA
"5033","Harlan11008A","Kochia scoparia","SP2Lutjeharms",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5035","Harlan11008A","Lactuca serriola","SP1Lutjeharms",1,2018-05-31,"*",NA,NA,"Q6FC",NA
"5038","Harlan11008A","Chenopodium album","SP2Lutjeharms",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5044","Harlan11008A","Cannabis sativa","SP2Lutjeharms",2,2018-05-31,"*",NA,NA,"Q6FC",NA
"5046","Harlan11008A","Taraxacum officinale","SP1Lutjeharms",1,2018-05-31,"*",NA,NA,"Q6FC",NA
"5086","Harlan11012","Lactuca serriola","SP2Woollen",2,2018-05-31,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6FC",NA
"5093","Harlan11012","Lactuca serriola","SP1Woollen",1,2018-05-31,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6FC",NA
"5113","Harlan11012","Taraxacum officinale","F2Woollen",2,2018-09-28,"*",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6FC",NA
"5124","Johnson110261","Convolvulus arvensis","SP2Leuenberger1",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5132","Johnson110261","Bromus tectorum","SP2Leuenberger1",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5137","Johnson110261","Bromus tectorum","F1Leuenberger1",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5138","Johnson110261","Lactuca serriola","SP2Leuenberger1",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5152","Johnson110261","Bromus japonicus","SP1Leuenberger1",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5154","Johnson110261","Bromus tectorum","F2Leuenberger1",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5157","Johnson110261","Convolvulus arvensis","F2Leuenberger1",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5162","Johnson110261","Setaria viridis","F1Leuenberger1",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5163","Johnson110261","Taraxacum officinale","F1Leuenberger1",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5164","Johnson110261","Lactuca serriola","SP1Leuenberger1",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5173","Johnson110261","Taraxacum officinale","F2Leuenberger1",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5177","Johnson110261","Bromus japonicus","SP2Leuenberger1",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5189","Johnson110261","Convolvulus arvensis","SP1Leuenberger1",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5192","Johnson110261","Setaria viridis","F2Leuenberger1",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5208","Johnson110262","Taraxacum officinale","F1Leuenberger2",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5216","Johnson110262","Morus alba","SP2Leuenberger2",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5217","Johnson110262","Bromus japonicus","SP2Leuenberger2",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5219","Johnson110262","Setaria viridis","F2Leuenberger2",2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5224","Johnson110262","Thlaspi arvense","SP2Leuenberger2",2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5225","Johnson110262","Setaria viridis","F1Leuenberger2",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5252","Johnson110262","Lactuca serriola","SP1Leuenberger2",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5260","Johnson110262","Bromus tectorum","SP1Leuenberger2",1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5261","Johnson110262","Bromus japonicus","F1Leuenberger2",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5263","Johnson110262","Bromus tectorum","F1Leuenberger2",1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Q6FC",NA
"5271","Webster11004","Bromus tectorum","SP1Shipman8.3",1,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5280","Webster11004","Morus alba","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5287","Webster11004","Lactuca serriola","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5288","Webster11004","Coreopsis lanceolata","F2Shipman8.3",2,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5301","Webster11004","Chenopodium album","F1Shipman8.3",1,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5311","Webster11004","Coreopsis lanceolata","SP1Shipman8.3",1,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5317","Webster11004","Bromus tectorum","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5323","Webster11004","Trifolium pratense","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",1
"5329","Webster11004","Bromus tectorum","F2Shipman8.3",2,2018-09-27,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5331","Webster11004","Bromus inermis","SP2Shipman8.3",2,2018-06-01,"*",2015-04-23,"Star Seed - Dealer - PF","Q6FC",NA
"5336","Webster11006","Chenopodium album","SP2Rasser",2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Q6FC",NA
"5340","Webster11006","Ulmus pumila","SP2Rasser",2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Q6FC",NA
"5342","Webster11006","Bromus inermis","SP2Rasser",2,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Q6FC",NA
"5345","Webster11006","Chenopodium album","SP1Rasser",1,2018-06-01,"*",2015-04-16,"Star Seed - Dealer -PF seed mix","Q6FC",NA
"5347","Antelope11001","Phleum pratense","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q7FC",NA
"5354","Antelope11001","Cirsium arvense","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q7FC",NA
"5358","Antelope11001","Bromus inermis","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q7FC",NA
"5365","Antelope11001","Medicago sativa","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q7FC",NA
"5366","Antelope11001","Bromus inermis","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q7FC",NA
"5368","Antelope11001","Phleum pratense","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q7FC",NA
"5371","Antelope11001","Ulmus pumila","SP2Fulton1.9",2,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q7FC",NA
"5379","Antelope11001","Securigera varia","SP1Fulton1.9",1,2018-06-05,"*",2015-05-09,"The Seed House- same mix as Antelope11002","Q7FC",NA
"5383","Antelope11002","Trifolium pratense","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5385","Antelope11002","Phleum pratense","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5387","Antelope11002","Bromus inermis","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5388","Antelope11002","Medicago sativa","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5390","Antelope11002","Taraxacum officinale","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5392","Antelope11002","Bromus inermis","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5393","Antelope11002","Lactuca serriola","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5395","Antelope11002","Cirsium arvense","SP2Fulton",2,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5396","Antelope11002","Medicago sativa","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5398","Antelope11002","Cirsium arvense","SP1Fulton",1,2018-06-05,"*",2015-05-09,"The Seed House","Q7FC",NA
"5403","Antelope11005","Chenopodium album","SP2Knievel",2,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q7FC",NA
"5423","Antelope11005","Securigera varia","SP1Knievel",1,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q7FC",NA
"5427","Antelope11005","Chenopodium album","SP1Knievel",1,2018-06-06,"*",2014-11-01,"Star Seed - Dealer - PF","Q7FC",NA
"5435","Antelope11025A","Chenopodium album","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q7FC",NA
"5437","Antelope11025A","Cannabis sativa","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q7FC",NA
"5440","Antelope11025A","Convolvulus arvensis","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q7FC",NA
"5450","Antelope11025A","Bromus tectorum","SP1Pellatz",1,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q7FC",NA
"5457","Antelope11025A","Bromus tectorum","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q7FC",NA
"5462","Antelope11025A","Salsola tragus","SP2Pellatz",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf","Q7FC",NA
"5464","Antelope11025B","Cannabis sativa","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q7FC",NA
"5473","Antelope11025B","Lactuca serriola","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q7FC",NA
"5475","Antelope11025B","Cannabis sativa","SP1Pellatz5.8",1,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q7FC",NA
"5485","Antelope11025B","Convolvulus arvensis","SP2Pellatz5.8",2,2018-06-06,"*",2015-05-31,"Kaup Forage and Turf-Same mix as Antelope11025A","Q7FC",NA
"5495","Furnas1008","Melilotus officinalis","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q7FC",NA
"5498","Furnas1008","Cannabis sativa","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q7FC",NA
"5505","Furnas1008","Salsola tragus","F3Schluntz14.84",3,2018-09-28,"*",NA,NA,"Q7FC",NA
"5514","Furnas11006","Bromus tectorum","SP2Schluntz",2,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5516","Furnas11006","Convolvulus arvensis","SP1Schluntz",1,2018-05-30,"*",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
