"","Quadrant","Cover Value","Family"
"3151","Q8FC",NA,"Aster"
"3152","Q8FC",NA,"Aster"
"3153","Q10FC",NA,"Aster"
"3154","Q10FC",NA,"Aster"
"3155","Q6FC",NA,"Aster"
"3156","Q6FC",NA,"Aster"
"3157","Q3FC",NA,"Aster"
"3158","Q3FC",NA,"Aster"
"3159","Q1FC",NA,"Aster"
"3160","Q1FC",NA,"Aster"
"3161","Q1FC",NA,"Aster"
"3162","Q1FC",NA,"Aster"
"3163","Q10FC",NA,"Aster"
"3164","Q10FC",NA,"Aster"
"3165","Q1FC",NA,"Aster"
"3166","Q1FC",NA,"Aster"
"3167","Q4FC",NA,"Aster"
"3168","Q4FC",NA,"Aster"
"3169","Q8FC",NA,"Aster"
"3170","Q8FC",NA,"Aster"
"3171","Q6FC",NA,"Aster"
"3172","Q6FC",NA,"Aster"
"3173","Q5FC",NA,"Aster"
"3174","Q5FC",NA,"Aster"
"3175","Q9FC",NA,"Aster"
"3176","Q9FC",NA,"Aster"
"3177","Q8FC",NA,"Aster"
"3178","Q8FC",NA,"Aster"
"3179","Q2FC",NA,"Aster"
"3180","Q2FC",NA,"Aster"
"3181","Q4FC",NA,"Aster"
"3182","Q4FC",NA,"Aster"
"3183","Q4FC",NA,"Aster"
"3184","Q4FC",NA,"Aster"
"3185","Q1FC",NA,"Aster"
"3186","Q1FC",NA,"Aster"
"3187","Q2FC",NA,"Aster"
"3188","Q2FC",NA,"Aster"
"3189","Q3FC",NA,"Aster"
"3190","Q3FC",NA,"Aster"
"3191","Q7FC",NA,"Aster"
"3192","Q7FC",NA,"Aster"
"3193","Q4FC",NA,"Aster"
"3194","Q4FC",NA,"Aster"
"3195","Q2FC",NA,"Aster"
"3196","Q2FC",NA,"Aster"
"3197","Q10FC",NA,"Aster"
"3198","Q10FC",NA,"Aster"
"3199","Q10FC",NA,"Aster"
"3200","Q10FC",NA,"Aster"
"3201","Q9FC",NA,"Aster"
"3202","Q9FC",NA,"Aster"
"3203","Q8FC",NA,"Aster"
"3204","Q8FC",NA,"Aster"
"3205","Q3FC",NA,"Aster"
"3206","Q3FC",NA,"Aster"
"3207","Q10FC",NA,"Aster"
"3208","Q10FC",NA,"Aster"
"3209","Q10FC",NA,"Aster"
"3210","Q10FC",NA,"Aster"
"3211","Q3FC",NA,"Aster"
"3212","Q3FC",NA,"Aster"
"3213","Q5FC",NA,"Aster"
"3214","Q5FC",NA,"Aster"
"3215","Q6FC",NA,"Aster"
"3216","Q6FC",NA,"Aster"
"3217","Q7FC",NA,"Aster"
"3218","Q7FC",NA,"Aster"
"3219","Q5FC",NA,"Aster"
"3220","Q5FC",NA,"Aster"
"3221","Q3FC",NA,"Aster"
"3222","Q3FC",NA,"Aster"
"3223","Q6FC",NA,"Aster"
"3224","Q6FC",NA,"Aster"
"3225","Q1FC",NA,"Aster"
"3226","Q1FC",NA,"Aster"
"3227","Q9FC",NA,"Aster"
"3228","Q9FC",NA,"Aster"
"3229","Q8FC",NA,"Aster"
"3230","Q8FC",NA,"Aster"
"3231","Q1FC",NA,"Aster"
"3232","Q1FC",NA,"Aster"
"3233","Q7FC",NA,"Aster"
"3234","Q7FC",NA,"Aster"
"3235","Q6FC",NA,"Aster"
"3236","Q6FC",NA,"Aster"
"3237","Q9FC",NA,"Aster"
"3238","Q9FC",NA,"Aster"
"3239","Q10FC",NA,"Aster"
"3240","Q10FC",NA,"Aster"
"3241","Q9FC",NA,"Aster"
"3242","Q9FC",NA,"Aster"
"3243","Q7FC",NA,"Aster"
"3244","Q7FC",NA,"Aster"
"3245","Q1FC",NA,"Aster"
"3246","Q1FC",NA,"Aster"
"3247","Q4FC",NA,"Aster"
"3248","Q4FC",NA,"Aster"
"3249","Q2FC",NA,"Aster"
"3250","Q2FC",NA,"Aster"
"3251","Q3FC",NA,"Aster"
"3252","Q3FC",NA,"Aster"
"3253","Q8FC",NA,"Aster"
"3254","Q8FC",NA,"Aster"
"3255","Q9FC",NA,"Aster"
"3256","Q9FC",NA,"Aster"
"3257","Q5FC",NA,"Aster"
"3258","Q5FC",NA,"Aster"
"3259","Q2FC",NA,"Aster"
"3260","Q2FC",NA,"Aster"
"3261","Q4FC",NA,"Aster"
"3262","Q4FC",NA,"Aster"
"3263","Q8FC",NA,"Aster"
"3264","Q8FC",NA,"Aster"
"3265","Q10FC",NA,"Aster"
"3266","Q10FC",NA,"Aster"
"3267","Q9FC",NA,"Aster"
"3268","Q9FC",NA,"Aster"
"3269","Q8FC",NA,"Aster"
"3270","Q8FC",NA,"Aster"
"3271","Q7FC",NA,"Aster"
"3272","Q7FC",NA,"Aster"
"3273","Q5FC",NA,"Aster"
"3274","Q5FC",NA,"Aster"
"3275","Q3FC",NA,"Aster"
"3276","Q3FC",NA,"Aster"
"3277","Q4FC",NA,"Aster"
"3278","Q4FC",NA,"Aster"
"3279","Q2FC",NA,"Aster"
"3280","Q2FC",NA,"Aster"
"3281","Q6FC",NA,"Aster"
"3282","Q6FC",NA,"Aster"
"3283","Q10FC",NA,"Aster"
"3284","Q10FC",NA,"Aster"
"3285","Q4FC",NA,"Aster"
"3286","Q4FC",NA,"Aster"
"3287","Q4FC",NA,"Aster"
"3288","Q4FC",NA,"Aster"
"3289","Q2FC",NA,"Aster"
"3290","Q2FC",NA,"Aster"
"3291","Q8FC",NA,"Aster"
"3292","Q8FC",NA,"Aster"
"3293","Q3FC",NA,"Aster"
"3294","Q3FC",NA,"Aster"
"3295","Q10FC",NA,"Aster"
"3296","Q10FC",NA,"Aster"
"3297","Q10FC",NA,"Aster"
"3298","Q10FC",NA,"Aster"
"3299","Q7FC",NA,"Aster"
"3300","Q7FC",NA,"Aster"
"3301","Q1FC",NA,"Aster"
"3302","Q1FC",NA,"Aster"
"3303","Q6FC",NA,"Aster"
"3304","Q6FC",NA,"Aster"
"3305","Q1FC",NA,"Aster"
"3306","Q1FC",NA,"Aster"
"3307","Q5FC",NA,"Aster"
"3308","Q5FC",NA,"Aster"
"3309","Q2FC",NA,"Aster"
"3310","Q2FC",NA,"Aster"
"3311","Q7FC",NA,"Cypress"
"3312","Q2FC",NA,"Cypress"
"3313","Q7FC",NA,"Cypress"
"3314","Q9FC",NA,"Cypress"
"3315","Q10FC",NA,"Cypress"
"3316","Q4FC",NA,"Cypress"
"3317","Q8FC",NA,"Cypress"
"3318","Q3FC",NA,"Cypress"
"3319","Q5FC",NA,"Cypress"
"3320","Q4FC",NA,"Cypress"
"3321","Q9FC",NA,"Cypress"
"3322","Q4FC",NA,"Cypress"
"3323","Q8FC",NA,"Cypress"
"3324","Q1FC",NA,"Cypress"
"3325","Q5FC",NA,"Cypress"
"3326","Q7FC",NA,"Cypress"
"3327","Q3FC",NA,"Cypress"
"3328","Q8FC",NA,"Cypress"
"3329","Q10FC",NA,"Cypress"
"3330","Q6FC",NA,"Cypress"
"3331","Q10FC",NA,"Cypress"
"3332","Q6FC",NA,"Cypress"
"3333","Q1FC",NA,"Cypress"
"3334","Q9FC",NA,"Cypress"
"3335","Q10FC",NA,"Cypress"
"3336","Q3FC",NA,"Cypress"
"3337","Q10FC",NA,"Cypress"
"3338","Q5FC",NA,"Cypress"
"3339","Q3FC",NA,"Cypress"
"3340","Q4FC",NA,"Cypress"
"3341","Q6FC",NA,"Cypress"
"3342","Q2FC",NA,"Cypress"
"3343","Q2FC",NA,"Cypress"
"3344","Q7FC",NA,"Cypress"
"3345","Q3FC",NA,"Cypress"
"3346","Q2FC",NA,"Cypress"
"3347","Q6FC",NA,"Cypress"
"3348","Q9FC",NA,"Cypress"
"3349","Q2FC",NA,"Cypress"
"3350","Q9FC",NA,"Cypress"
"3351","Q5FC",NA,"Cypress"
"3352","Q7FC",NA,"Cypress"
"3353","Q8FC",NA,"Cypress"
"3354","Q5FC",NA,"Cypress"
"3355","Q1FC",NA,"Cypress"
"3356","Q1FC",NA,"Cypress"
"3357","Q8FC",NA,"Cypress"
"3358","Q6FC",NA,"Cypress"
"3359","Q1FC",NA,"Cypress"
"3360","Q4FC",NA,"Cypress"
"3361","Q8FC",NA,"Aster"
"3362","Q6FC",NA,"Aster"
"3363","Q1FC",NA,"Aster"
"3364","Q9FC",NA,"Aster"
"3365","Q10FC",NA,"Aster"
"3366","Q9FC",NA,"Aster"
"3367","Q10FC",NA,"Aster"
"3368","Q9FC",NA,"Aster"
"3369","Q9FC",NA,"Aster"
"3370","Q7FC",NA,"Aster"
"3371","Q8FC",NA,"Aster"
"3372","Q5FC",NA,"Aster"
"3373","Q1FC",NA,"Aster"
"3374","Q5FC",NA,"Aster"
"3375","Q10FC",NA,"Aster"
"3376","Q7FC",NA,"Aster"
"3377","Q10FC",NA,"Aster"
"3378","Q8FC",NA,"Aster"
"3379","Q6FC",NA,"Aster"
"3380","Q6FC",NA,"Aster"
"3381","Q2FC",NA,"Aster"
"3382","Q7FC",NA,"Aster"
"3383","Q6FC",NA,"Aster"
"3384","Q6FC",NA,"Aster"
"3385","Q9FC",NA,"Aster"
"3386","Q7FC",NA,"Aster"
"3387","Q8FC",NA,"Aster"
"3388","Q4FC",NA,"Aster"
"3389","Q10FC",NA,"Aster"
"3390","Q8FC",NA,"Aster"
"3391","Q4FC",NA,"Aster"
"3392","Q5FC",NA,"Aster"
"3393","Q5FC",NA,"Aster"
"3394","Q6FC",NA,"Aster"
"3395","Q4FC",NA,"Aster"
"3396","Q9FC",NA,"Aster"
"3397","Q5FC",NA,"Aster"
"3398","Q7FC",NA,"Aster"
"3399","Q8FC",NA,"Aster"
"3400","Q1FC",NA,"Aster"
"3401","Q5FC",NA,"Aster"
"3402","Q5FC",NA,"Aster"
"3403","Q10FC",NA,"Aster"
"3404","Q10FC",NA,"Aster"
"3405","Q8FC",NA,"Aster"
"3406","Q4FC",NA,"Aster"
"3407","Q1FC",NA,"Aster"
"3408","Q4FC",NA,"Aster"
"3409","Q1FC",NA,"Aster"
"3410","Q10FC",NA,"Aster"
"3411","Q5FC",NA,"Aster"
"3412","Q9FC",NA,"Aster"
"3413","Q9FC",NA,"Aster"
"3414","Q3FC",NA,"Aster"
"3415","Q8FC",NA,"Aster"
"3416","Q6FC",NA,"Aster"
"3417","Q2FC",NA,"Aster"
"3418","Q2FC",NA,"Aster"
"3419","Q1FC",NA,"Aster"
"3420","Q4FC",NA,"Aster"
"3421","Q2FC",NA,"Aster"
"3422","Q3FC",NA,"Aster"
"3423","Q1FC",NA,"Aster"
"3424","Q3FC",NA,"Aster"
"3425","Q7FC",NA,"Aster"
"3426","Q4FC",NA,"Aster"
"3427","Q1FC",NA,"Aster"
"3428","Q7FC",NA,"Aster"
"3429","Q6FC",NA,"Aster"
"3430","Q3FC",NA,"Aster"
"3431","Q3FC",NA,"Aster"
"3432","Q2FC",NA,"Aster"
"3433","Q9FC",NA,"Aster"
"3434","Q10FC",NA,"Aster"
"3435","Q8FC",NA,"Aster"
"3436","Q4FC",NA,"Aster"
"3437","Q5FC",NA,"Aster"
"3438","Q5FC",NA,"Aster"
"3439","Q8FC",NA,"Aster"
"3440","Q9FC",NA,"Aster"
"3441","Q10FC",NA,"Aster"
"3442","Q3FC",NA,"Aster"
"3443","Q4FC",NA,"Aster"
"3444","Q6FC",NA,"Aster"
"3445","Q7FC",NA,"Aster"
"3446","Q6FC",NA,"Aster"
"3447","Q1FC",NA,"Aster"
"3448","Q3FC",NA,"Aster"
"3449","Q3FC",NA,"Aster"
"3450","Q1FC",NA,"Aster"
"3451","Q3FC",NA,"Aster"
"3452","Q10FC",NA,"Aster"
"3453","Q2FC",NA,"Aster"
"3454","Q1FC",NA,"Aster"
"3455","Q10FC",NA,"Aster"
"3456","Q5FC",NA,"Aster"
"3457","Q6FC",NA,"Aster"
"3458","Q10FC",NA,"Aster"
"3459","Q1FC",NA,"Aster"
"3460","Q2FC",NA,"Aster"
"3461","Q5FC",NA,"Aster"
"3462","Q7FC",NA,"Aster"
"3463","Q8FC",NA,"Aster"
"3464","Q2FC",NA,"Aster"
"3465","Q7FC",NA,"Aster"
"3466","Q2FC",NA,"Aster"
"3467","Q5FC",NA,"Aster"
"3468","Q4FC",NA,"Aster"
"3469","Q4FC",NA,"Aster"
"3470","Q7FC",NA,"Aster"
"3471","Q2FC",NA,"Aster"
"3472","Q3FC",NA,"Aster"
"3473","Q5FC",NA,"Aster"
"3474","Q8FC",NA,"Aster"
"3475","Q9FC",NA,"Aster"
"3476","Q7FC",NA,"Aster"
"3477","Q6FC",NA,"Aster"
"3478","Q1FC",NA,"Aster"
"3479","Q9FC",NA,"Aster"
"3480","Q3FC",NA,"Aster"
"3481","Q2FC",NA,"Aster"
"3482","Q3FC",NA,"Aster"
"3483","Q8FC",NA,"Aster"
"3484","Q10FC",NA,"Aster"
"3485","Q9FC",NA,"Aster"
"3486","Q9FC",NA,"Aster"
"3487","Q6FC",NA,"Aster"
"3488","Q7FC",NA,"Aster"
"3489","Q7FC",NA,"Aster"
"3490","Q10FC",NA,"Aster"
"3491","Q4FC",NA,"Aster"
"3492","Q2FC",NA,"Aster"
"3493","Q8FC",NA,"Aster"
"3494","Q4FC",NA,"Aster"
"3495","Q6FC",NA,"Aster"
"3496","Q7FC",NA,"Aster"
"3497","Q9FC",NA,"Aster"
"3498","Q4FC",NA,"Aster"
"3499","Q5FC",NA,"Aster"
"3500","Q1FC",NA,"Aster"
"3501","Q6FC",NA,"Aster"
"3502","Q8FC",NA,"Aster"
"3503","Q3FC",NA,"Aster"
"3504","Q6FC",NA,"Aster"
"3505","Q2FC",NA,"Aster"
"3506","Q3FC",NA,"Aster"
"3507","Q4FC",NA,"Aster"
"3508","Q2FC",NA,"Aster"
"3509","Q8FC",NA,"Aster"
"3510","Q7FC",NA,"Aster"
"3511","Q9FC",NA,"Aster"
"3512","Q10FC",NA,"Aster"
"3513","Q3FC",NA,"Aster"
"3514","Q1FC",NA,"Aster"
"3515","Q5FC",NA,"Aster"
"3516","Q2FC",NA,"Aster"
"3517","Q4FC",NA,"Aster"
"3518","Q1FC",NA,"Aster"
"3519","Q3FC",NA,"Aster"
"3520","Q2FC",NA,"Aster"
"4641","Q7FC",NA,"Mint"
"4642","Q7FC",NA,"Mint"
"4643","Q9FC",NA,"Mint"
"4644","Q9FC",NA,"Mint"
"4645","Q3FC",NA,"Mint"
"4646","Q3FC",NA,"Mint"
"4647","Q2FC",NA,"Mint"
"4648","Q2FC",NA,"Mint"
"4649","Q6FC",NA,"Mint"
"4650","Q6FC",NA,"Mint"
"4651","Q8FC",NA,"Mint"
"4652","Q8FC",NA,"Mint"
"4653","Q9FC",NA,"Mint"
"4654","Q9FC",NA,"Mint"
"4655","Q6FC",NA,"Mint"
"4656","Q6FC",NA,"Mint"
"4657","Q1FC",NA,"Mint"
"4658","Q1FC",NA,"Mint"
"4659","Q5FC",NA,"Mint"
"4660","Q5FC",NA,"Mint"
"4661","Q8FC",NA,"Mint"
"4662","Q8FC",NA,"Mint"
"4663","Q1FC",NA,"Mint"
"4664","Q1FC",NA,"Mint"
"4665","Q3FC",NA,"Mint"
"4666","Q3FC",NA,"Mint"
"4667","Q6FC",NA,"Mint"
"4668","Q6FC",NA,"Mint"
"4669","Q2FC",NA,"Mint"
"4670","Q2FC",NA,"Mint"
"4671","Q7FC",NA,"Mint"
"4672","Q7FC",NA,"Mint"
"4673","Q4FC",NA,"Mint"
"4674","Q4FC",NA,"Mint"
"4675","Q10FC",NA,"Mint"
"4676","Q10FC",NA,"Mint"
"4677","Q9FC",NA,"Mint"
"4678","Q9FC",NA,"Mint"
"4679","Q5FC",NA,"Mint"
"4680","Q5FC",NA,"Mint"
"4681","Q5FC",NA,"Mint"
"4682","Q5FC",NA,"Mint"
"4683","Q4FC",NA,"Mint"
"4684","Q4FC",NA,"Mint"
"4685","Q1FC",1,"Mint"
"4686","Q1FC",1,"Mint"
"4687","Q8FC",NA,"Mint"
"4688","Q8FC",NA,"Mint"
"4689","Q2FC",NA,"Mint"
"4690","Q2FC",NA,"Mint"
"4691","Q1FC",NA,"Mint"
"4692","Q1FC",NA,"Mint"
"4693","Q10FC",NA,"Mint"
"4694","Q10FC",NA,"Mint"
"4695","Q2FC",NA,"Mint"
"4696","Q2FC",NA,"Mint"
"4697","Q5FC",NA,"Mint"
"4698","Q5FC",NA,"Mint"
"4699","Q3FC",NA,"Mint"
"4700","Q3FC",NA,"Mint"
"4701","Q4FC",NA,"Mint"
"4702","Q4FC",NA,"Mint"
"4703","Q5FC",NA,"Mint"
"4704","Q5FC",NA,"Mint"
"4705","Q10FC",NA,"Mint"
"4706","Q10FC",NA,"Mint"
"4707","Q7FC",NA,"Mint"
"4708","Q7FC",NA,"Mint"
"4709","Q6FC",NA,"Mint"
"4710","Q6FC",NA,"Mint"
"4711","Q4FC",NA,"Mint"
"4712","Q4FC",NA,"Mint"
"4713","Q7FC",NA,"Mint"
"4714","Q7FC",NA,"Mint"
"4715","Q10FC",NA,"Mint"
"4716","Q10FC",NA,"Mint"
"4717","Q1FC",NA,"Mint"
"4718","Q1FC",NA,"Mint"
"4719","Q2FC",NA,"Mint"
"4720","Q2FC",NA,"Mint"
"4721","Q5FC",NA,"Mint"
"4722","Q5FC",NA,"Mint"
"4723","Q3FC",NA,"Mint"
"4724","Q3FC",NA,"Mint"
"4725","Q2FC",NA,"Mint"
"4726","Q2FC",NA,"Mint"
"4727","Q8FC",NA,"Mint"
"4728","Q8FC",NA,"Mint"
"4729","Q3FC",NA,"Mint"
"4730","Q3FC",NA,"Mint"
"4731","Q6FC",NA,"Mint"
"4732","Q6FC",NA,"Mint"
"4733","Q9FC",NA,"Mint"
"4734","Q9FC",NA,"Mint"
"4735","Q10FC",NA,"Mint"
"4736","Q10FC",NA,"Mint"
"4737","Q7FC",NA,"Mint"
"4738","Q7FC",NA,"Mint"
"4739","Q3FC",NA,"Mint"
"4740","Q3FC",NA,"Mint"
"4741","Q10FC",NA,"Mint"
"4742","Q10FC",NA,"Mint"
"4743","Q2FC",NA,"Mint"
"4744","Q2FC",NA,"Mint"
"4745","Q1FC",NA,"Mint"
"4746","Q1FC",NA,"Mint"
"4747","Q4FC",NA,"Mint"
"4748","Q4FC",NA,"Mint"
"4749","Q8FC",NA,"Mint"
"4750","Q8FC",NA,"Mint"
"4751","Q9FC",NA,"Mint"
"4752","Q9FC",NA,"Mint"
"4753","Q8FC",NA,"Mint"
"4754","Q8FC",NA,"Mint"
"4755","Q9FC",NA,"Mint"
"4756","Q9FC",NA,"Mint"
"4757","Q3FC",NA,"Mint"
"4758","Q3FC",NA,"Mint"
"4759","Q2FC",NA,"Mint"
"4760","Q2FC",NA,"Mint"
"4761","Q4FC",NA,"Mint"
"4762","Q4FC",NA,"Mint"
"4763","Q6FC",1,"Mint"
"4764","Q6FC",1,"Mint"
"4765","Q2FC",NA,"Mint"
"4766","Q2FC",NA,"Mint"
"4767","Q3FC",NA,"Mint"
"4768","Q3FC",NA,"Mint"
"4769","Q4FC",NA,"Mint"
"4770","Q4FC",NA,"Mint"
"4771","Q7FC",NA,"Mint"
"4772","Q7FC",NA,"Mint"
"4773","Q3FC",NA,"Mint"
"4774","Q3FC",NA,"Mint"
"4775","Q1FC",NA,"Mint"
"4776","Q1FC",NA,"Mint"
"4777","Q4FC",NA,"Mint"
"4778","Q4FC",NA,"Mint"
"4779","Q7FC",NA,"Mint"
"4780","Q7FC",NA,"Mint"
"4781","Q1FC",NA,"Mint"
"4782","Q1FC",NA,"Mint"
"4783","Q1FC",NA,"Mint"
"4784","Q1FC",NA,"Mint"
"4785","Q4FC",NA,"Mint"
"4786","Q4FC",NA,"Mint"
"4787","Q8FC",NA,"Mint"
"4788","Q8FC",NA,"Mint"
"4789","Q2FC",1,"Mint"
"4790","Q2FC",1,"Mint"
"4791","Q7FC",1,"Mint"
"4792","Q7FC",1,"Mint"
"4793","Q5FC",1,"Mint"
"4794","Q5FC",1,"Mint"
"4795","Q3FC",NA,"Mint"
"4796","Q3FC",NA,"Mint"
"4797","Q6FC",NA,"Mint"
"4798","Q6FC",NA,"Mint"
"4799","Q3FC",NA,"Mint"
"4800","Q3FC",NA,"Mint"
"4801","Q7FC",NA,"Mint"
"4802","Q7FC",NA,"Mint"
"4803","Q3FC",NA,"Mint"
"4804","Q3FC",NA,"Mint"
"4805","Q1FC",NA,"Mint"
"4806","Q1FC",NA,"Mint"
"4807","Q1FC",NA,"Mint"
"4808","Q1FC",NA,"Mint"
"4809","Q5FC",NA,"Mint"
"4810","Q5FC",NA,"Mint"
"4811","Q9FC",NA,"Mint"
"4812","Q9FC",NA,"Mint"
"4813","Q10FC",NA,"Mint"
"4814","Q10FC",NA,"Mint"
"4815","Q3FC",NA,"Mint"
"4816","Q3FC",NA,"Mint"
"4817","Q10FC",NA,"Mint"
"4818","Q10FC",NA,"Mint"
"4819","Q6FC",NA,"Mint"
"4820","Q6FC",NA,"Mint"
"4821","Q1FC",NA,"Mint"
"4822","Q1FC",NA,"Mint"
"4823","Q7FC",NA,"Mint"
"4824","Q7FC",NA,"Mint"
"4825","Q2FC",NA,"Mint"
"4826","Q2FC",NA,"Mint"
"4827","Q10FC",NA,"Mint"
"4828","Q10FC",NA,"Mint"
"4829","Q1FC",NA,"Mint"
"4830","Q1FC",NA,"Mint"
"4831","Q6FC",NA,"Mint"
"4832","Q6FC",NA,"Mint"
"4833","Q2FC",NA,"Mint"
"4834","Q2FC",NA,"Mint"
"4835","Q10FC",1,"Mint"
"4836","Q10FC",1,"Mint"
"4837","Q5FC",NA,"Mint"
"4838","Q5FC",NA,"Mint"
"4839","Q6FC",NA,"Mint"
"4840","Q6FC",NA,"Mint"
"4841","Q4FC",NA,"Mint"
"4842","Q4FC",NA,"Mint"
"4843","Q8FC",NA,"Mint"
"4844","Q8FC",NA,"Mint"
"4845","Q9FC",NA,"Mint"
"4846","Q9FC",NA,"Mint"
"4847","Q7FC",NA,"Mint"
"4848","Q7FC",NA,"Mint"
"4849","Q9FC",NA,"Mint"
"4850","Q9FC",NA,"Mint"
"4851","Q5FC",NA,"Mint"
"4852","Q5FC",NA,"Mint"
"4853","Q2FC",NA,"Mint"
"4854","Q2FC",NA,"Mint"
"4855","Q10FC",NA,"Mint"
"4856","Q10FC",NA,"Mint"
"4857","Q9FC",NA,"Mint"
"4858","Q9FC",NA,"Mint"
"4859","Q6FC",NA,"Mint"
"4860","Q6FC",NA,"Mint"
"4861","Q5FC",NA,"Mint"
"4862","Q5FC",NA,"Mint"
"4863","Q4FC",1,"Mint"
"4864","Q4FC",1,"Mint"
"4865","Q7FC",NA,"Mint"
"4866","Q7FC",NA,"Mint"
"4867","Q5FC",NA,"Mint"
"4868","Q5FC",NA,"Mint"
"4869","Q8FC",NA,"Mint"
"4870","Q8FC",NA,"Mint"
"4871","Q8FC",NA,"Mint"
"4872","Q8FC",NA,"Mint"
"4873","Q8FC",NA,"Mint"
"4874","Q8FC",NA,"Mint"
"4875","Q7FC",NA,"Mint"
"4876","Q7FC",NA,"Mint"
"4877","Q3FC",1,"Mint"
"4878","Q3FC",1,"Mint"
"4879","Q6FC",NA,"Mint"
"4880","Q6FC",NA,"Mint"
"4881","Q6FC",NA,"Mint"
"4882","Q6FC",NA,"Mint"
"4883","Q1FC",NA,"Mint"
"4884","Q1FC",NA,"Mint"
"4885","Q5FC",NA,"Mint"
"4886","Q5FC",NA,"Mint"
"4887","Q8FC",NA,"Mint"
"4888","Q8FC",NA,"Mint"
"4889","Q8FC",NA,"Mint"
"4890","Q8FC",NA,"Mint"
"4891","Q8FC",NA,"Mint"
"4892","Q8FC",NA,"Mint"
"4893","Q3FC",NA,"Mint"
"4894","Q3FC",NA,"Mint"
"4895","Q10FC",NA,"Mint"
"4896","Q10FC",NA,"Mint"
"4897","Q6FC",NA,"Mint"
"4898","Q6FC",NA,"Mint"
"4899","Q7FC",NA,"Mint"
"4900","Q7FC",NA,"Mint"
"4901","Q3FC",NA,"Mint"
"4902","Q3FC",NA,"Mint"
"4903","Q9FC",NA,"Mint"
"4904","Q9FC",NA,"Mint"
"4905","Q1FC",NA,"Mint"
"4906","Q1FC",NA,"Mint"
"4907","Q1FC",NA,"Mint"
"4908","Q1FC",NA,"Mint"
"4909","Q9FC",NA,"Mint"
"4910","Q9FC",NA,"Mint"
"4911","Q10FC",NA,"Mint"
"4912","Q10FC",NA,"Mint"
"4913","Q4FC",NA,"Mint"
"4914","Q4FC",NA,"Mint"
"4915","Q7FC",NA,"Mint"
"4916","Q7FC",NA,"Mint"
"4917","Q4FC",NA,"Mint"
"4918","Q4FC",NA,"Mint"
"4919","Q10FC",NA,"Mint"
"4920","Q10FC",NA,"Mint"
"4921","Q8FC",NA,"Mint"
"4922","Q8FC",NA,"Mint"
"4923","Q4FC",NA,"Mint"
"4924","Q4FC",NA,"Mint"
"4925","Q4FC",NA,"Mint"
"4926","Q4FC",NA,"Mint"
"4927","Q5FC",NA,"Mint"
"4928","Q5FC",NA,"Mint"
"4929","Q8FC",NA,"Mint"
"4930","Q8FC",NA,"Mint"
"4931","Q2FC",1,"Mint"
"4932","Q2FC",1,"Mint"
"4933","Q4FC",NA,"Mint"
"4934","Q4FC",NA,"Mint"
"4935","Q5FC",NA,"Mint"
"4936","Q5FC",NA,"Mint"
"4937","Q2FC",NA,"Mint"
"4938","Q2FC",NA,"Mint"
"4939","Q5FC",NA,"Mint"
"4940","Q5FC",NA,"Mint"
"4941","Q10FC",NA,"Mint"
"4942","Q10FC",NA,"Mint"
"4943","Q9FC",NA,"Mint"
"4944","Q9FC",NA,"Mint"
"4945","Q9FC",NA,"Mint"
"4946","Q9FC",NA,"Mint"
"4947","Q10FC",NA,"Mint"
"4948","Q10FC",NA,"Mint"
"4949","Q9FC",NA,"Mint"
"4950","Q9FC",NA,"Mint"
"4951","Q2FC",3,"Mint"
"4952","Q2FC",3,"Mint"
"4953","Q7FC",NA,"Mint"
"4954","Q7FC",NA,"Mint"
"4955","Q6FC",NA,"Mint"
"4956","Q6FC",NA,"Mint"
"4957","Q9FC",NA,"Mint"
"4958","Q9FC",NA,"Mint"
"4959","Q6FC",NA,"Mint"
"4960","Q6FC",NA,"Mint"
"4961","Q2FC",NA,"Mint"
"4962","Q10FC",NA,"Mint"
"4963","Q1FC",NA,"Mint"
"4964","Q2FC",NA,"Mint"
"4965","Q6FC",NA,"Mint"
"4966","Q9FC",NA,"Mint"
"4967","Q5FC",NA,"Mint"
"4968","Q2FC",NA,"Mint"
"4969","Q8FC",NA,"Mint"
"4970","Q10FC",NA,"Mint"
"4971","Q4FC",NA,"Mint"
"4972","Q8FC",NA,"Mint"
"4973","Q7FC",NA,"Mint"
"4974","Q3FC",NA,"Mint"
"4975","Q5FC",NA,"Mint"
"4976","Q1FC",NA,"Mint"
"4977","Q4FC",NA,"Mint"
"4978","Q4FC",NA,"Mint"
"4979","Q1FC",NA,"Mint"
"4980","Q9FC",NA,"Mint"
"4981","Q5FC",NA,"Mint"
"4982","Q5FC",NA,"Mint"
"4983","Q1FC",NA,"Mint"
"4984","Q8FC",NA,"Mint"
"4985","Q6FC",NA,"Mint"
"4986","Q3FC",NA,"Mint"
"4987","Q3FC",NA,"Mint"
"4988","Q6FC",NA,"Mint"
"4989","Q8FC",NA,"Mint"
"4990","Q4FC",NA,"Mint"
"4991","Q8FC",NA,"Mint"
"4992","Q1FC",NA,"Mint"
"4993","Q7FC",NA,"Mint"
"4994","Q10FC",NA,"Mint"
"4995","Q1FC",NA,"Mint"
"4996","Q5FC",NA,"Mint"
"4997","Q6FC",NA,"Mint"
"4998","Q2FC",NA,"Mint"
"4999","Q9FC",NA,"Mint"
"5000","Q7FC",NA,"Mint"
"5001","Q1FC",NA,"Mint"
"5002","Q1FC",NA,"Mint"
"5003","Q4FC",NA,"Mint"
"5004","Q9FC",NA,"Mint"
