"SequenceID","FieldID","Species","VisitID","Transect","VisitDate","CoEOfConsvm","PlantedDate","SeedVendor","Quadrant","CoverValue"
"5503","Furnas1008","Conyza canadensis","F3Schluntz14.84",3,2018-09-28,"0",NA,NA,"Q7FC",NA
"5506","Furnas1008","Sorghastrum nutans","F3Schluntz14.84",3,2018-09-28,"5",NA,NA,"Q7FC",NA
"5507","Furnas11006","Schizachyrium scoparium","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5508","Furnas11006","Ratibida pinnata","F1Schluntz",1,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5509","Furnas11006","Andropogon gerardii","F1Schluntz",1,2018-09-28,"5",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5510","Furnas11006","Euphorbia dentata","SP2Schluntz",2,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5512","Furnas11006","Euphorbia maculata","SP2Schluntz",2,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5515","Furnas11006","Ratibida pinnata","SP2Schluntz",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5517","Furnas11006","Conyza canadensis","F2Schluntz",2,2018-09-28,"0",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5519","Furnas11006","Schizachyrium scoparium","SP2Schluntz",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5520","Furnas11006","Salvia azurea","F1Schluntz",1,2018-09-28,"6",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5521","Furnas11006","Ratibida columnifera","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5522","Furnas11006","Bouteloua gracilis","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5524","Furnas11006","Andropogon gerardii","SP2Schluntz",2,2018-05-30,"5",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5527","Furnas11006","Rudbeckia hirta","SP2Schluntz",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5528","Furnas11006","Bouteloua curtipendula","F1Schluntz",1,2018-09-28,"5",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5530","Furnas11006","Rudbeckia hirta","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5531","Furnas11006","Conyza canadensis","SP1Schluntz",1,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5532","Furnas11006","Ratibida pinnata","F2Schluntz",2,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5535","Furnas11006","Symphoricarpos occidentalis","F1Schluntz",1,2018-09-28,"2",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5536","Furnas11006","Ratibida pinnata","SP1Schluntz",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5537","Furnas11006","Rudbeckia hirta","F1Schluntz",1,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5540","Furnas11006","Achillea millefolium","SP1Schluntz",1,2018-05-30,"2",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5541","Furnas11006","Calystegia sepium","SP2Schluntz",2,2018-05-30,"1",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5543","Furnas11006","Schizachyrium scoparium","F1Schluntz",1,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5546","Furnas11006","Conyza canadensis","SP2Schluntz",2,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF","Q7FC",NA
"5554","Furnas11008","Coreopsis tinctoria","SP1Schluntz14.84",1,2018-05-30,"1",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5556","Furnas11008","Chamaecrista fasciculata","F1Schluntz14.84",1,2018-09-28,"1",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5557","Furnas11008","Panicum virgatum","F2Schluntz14.84",2,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5559","Furnas11008","Schizachyrium scoparium","SP2Schluntz14.84",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5560","Furnas11008","Helianthus annuus","F2Schluntz14.84",2,2018-09-28,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",1
"5562","Furnas11008","Conyza canadensis","SP1Schluntz14.84",1,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5563","Furnas11008","Ratibida pinnata","SP3Schluntz14.84",3,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5565","Furnas11008","Solidago canadensis","SP1Schluntz14.84",1,2018-05-30,"2",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5566","Furnas11008","Sorghastrum nutans","F2Schluntz14.84",2,2018-09-28,"5",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5569","Furnas11008","Sorghastrum nutans","SP1Schluntz14.84",1,2018-05-30,"5",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5570","Furnas11008","Ambrosia artemisiifolia","F1Schluntz14.84",1,2018-09-28,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5571","Furnas11008","Sporobolus compositus","SP2Schluntz14.84",2,2018-05-30,"3",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5573","Furnas11008","Elymus canadensis","SP1Schluntz14.84",1,2018-05-30,"5",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5574","Furnas11008","Helianthus annuus","SP1Schluntz14.84",1,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5576","Furnas11008","Conyza canadensis","F2Schluntz14.84",2,2018-09-28,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5578","Furnas11008","Conyza canadensis","SP2Schluntz14.84",2,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5580","Furnas11008","Rudbeckia hirta","F1Schluntz14.84",1,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5581","Furnas11008","Ambrosia trifida","SP2Schluntz14.84",2,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5583","Furnas11008","Ratibida pinnata","SP1Schluntz14.84",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5584","Furnas11008","Asclepias syriaca","SP1Schluntz14.84",1,2018-05-30,"1",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5585","Furnas11008","Schizachyrium scoparium","F1Schluntz14.84",1,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5586","Furnas11008","Schizachyrium scoparium","F2Schluntz14.84",2,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5587","Furnas11008","Ambrosia psilostachya","F2Schluntz14.84",2,2018-09-28,"1",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5590","Furnas11008","Oxalis stricta","F1Schluntz14.84",1,2018-09-28,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5591","Furnas11008","Monarda fistulosa","SP3Schluntz14.84",3,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5593","Furnas11008","Ratibida pinnata","SP2Schluntz14.84",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5595","Furnas11008","Rudbeckia hirta","SP3Schluntz14.84",3,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5596","Furnas11008","Ratibida pinnata","F2Schluntz14.84",2,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5597","Furnas11008","Pascopyrum smithii","SP3Schluntz14.84",3,2018-05-30,"3",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5598","Furnas11008","Bouteloua curtipendula","F1Schluntz14.84",1,2018-09-28,"5",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5600","Furnas11008","Ambrosia psilostachya","F1Schluntz14.84",1,2018-09-28,"1",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5601","Furnas11008","Verbena stricta","F2Schluntz14.84",2,2018-09-28,"2",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5603","Furnas11008","Monarda fistulosa","F2Schluntz14.84",2,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5604","Furnas11008","Conyza canadensis","SP3Schluntz14.84",3,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5606","Furnas11008","Schizachyrium scoparium","SP1Schluntz14.84",1,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5607","Furnas11008","Salvia azurea","F1Schluntz14.84",1,2018-09-28,"6",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5608","Furnas11008","Schizachyrium scoparium","SP3Schluntz14.84",3,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5610","Furnas11008","Sorghastrum nutans","SP3Schluntz14.84",3,2018-05-30,"5",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5612","Furnas11008","Monarda fistulosa","SP2Schluntz14.84",2,2018-05-30,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5613","Furnas11008","Urtica dioca","SP2Schluntz14.84",2,2018-05-30,"1",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5614","Furnas11008","Elymus canadensis","SP3Schluntz14.84",3,2018-05-30,"5",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5615","Furnas11008","Ratibida pinnata","F1Schluntz14.84",1,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5619","Furnas11008","Helianthus annuus","SP3Schluntz14.84",3,2018-05-30,"0",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5620","Furnas11008","Andropogon gerardii","F2Schluntz14.84",2,2018-09-28,"5",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5624","Furnas11008","Monarda fistulosa","F1Schluntz14.84",1,2018-09-28,"4",2015-03-26,"Star Seed - Dealer - PF, same mix as Furnas11006","Q7FC",NA
"5628","Gage11018A","Pycnanthemum virginianum","SP1Fossler",1,2018-06-12,"6",NA,NA,"Q7FC",NA
"5629","Gage11018A","Solanum carolinense","SP2Fossler",2,2018-06-12,"2",NA,NA,"Q7FC",NA
"5630","Gage11018A","Bouteloua curtipendula","F1Fossler",1,2018-10-23,"5",NA,NA,"Q7FC",NA
"5632","Gage11018A","Ratibida columnifera","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q7FC",NA
"5633","Gage11018A","Bouteloua curtipendula","F2Fossler",2,2018-10-23,"5",NA,NA,"Q7FC",NA
"5634","Gage11018A","Conyza canadensis","SP2Fossler",2,2018-06-12,"0",NA,NA,"Q7FC",NA
"5635","Gage11018A","Asclepias syriaca","SP1Fossler",1,2018-06-12,"1",NA,NA,"Q7FC",NA
"5636","Gage11018A","Conyza canadensis","SP1Fossler",1,2018-06-12,"0",NA,NA,"Q7FC",NA
"5638","Gage11018A","Ambrosia trifida","SP1Fossler",1,2018-06-12,"0",NA,NA,"Q7FC",NA
"5639","Gage11018A","Chamaecrista fasciculata","SP2Fossler",2,2018-06-12,"1",NA,NA,"Q7FC",NA
"5640","Gage11018A","Ambrosia trifida","SP2Fossler",2,2018-06-12,"0",NA,NA,"Q7FC",NA
"5641","Gage11018A","Juniperus virginiana","F1Fossler",1,2018-10-23,"1",NA,NA,"Q7FC",NA
"5644","Gage11018A","Zizia aurea","F1Fossler",1,2018-10-23,"6",NA,NA,"Q7FC",NA
"5645","Gage11018A","Chamaecrista fasciculata","SP1Fossler",1,2018-06-12,"1",NA,NA,"Q7FC",NA
"5646","Gage11018A","Erigeron annuus","SP2Fossler",2,2018-06-12,"1",NA,NA,"Q7FC",NA
"5647","Gage11018A","Lactuca ludoviciana","SP2Fossler",2,2018-06-12,"3",NA,NA,"Q7FC",NA
"5648","Gage11018A","Solidago canadensis","F2Fossler",2,2018-10-23,"2",NA,NA,"Q7FC",NA
"5649","Gage11018A","Lactuca ludoviciana","SP1Fossler",1,2018-06-12,"3",NA,NA,"Q7FC",NA
"5651","Gage11018A","Schizachyrium scoparium","F2Fossler",2,2018-10-23,"4",NA,NA,"Q7FC",NA
"5653","Gage11018A","Solidago canadensis","SP1Fossler",1,2018-06-12,"2",NA,NA,"Q7FC",NA
"5654","Gage11018A","Echinacea pallida","F1Fossler",1,2018-10-23,"7",NA,NA,"Q7FC",NA
"5655","Gage11018A","Rudbeckia hirta","F2Fossler",2,2018-10-23,"4",NA,NA,"Q7FC",NA
"5658","Gage11018A","Monarda fistulosa","SP2Fossler",2,2018-06-12,"4",NA,NA,"Q7FC",NA
"5659","Gage11018A","Asclepias syriaca","F2Fossler",2,2018-10-23,"1",NA,NA,"Q7FC",NA
"5660","Gage11018A","Solidago missouriensis","F2Fossler",2,2018-10-23,"5",NA,NA,"Q7FC",NA
"5661","Gage11018A","Asclepias syriaca","F1Fossler",1,2018-10-23,"1",NA,NA,"Q7FC",NA
"5663","Gage11018A","Rudbeckia hirta","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q7FC",NA
"5664","Gage11018A","Lepidium densiflorum","SP2Fossler",2,2018-06-12,"0",NA,NA,"Q7FC",NA
"5665","Gage11018A","Chamaecrista fasciculata","F1Fossler",1,2018-10-23,"1",NA,NA,"Q7FC",NA
"5666","Gage11018A","Erigeron annuus","F2Fossler",2,2018-10-23,"1",NA,NA,"Q7FC",NA
"5667","Gage11018A","Lepidium densiflorum","SP1Fossler",1,2018-06-12,"0",NA,NA,"Q7FC",NA
"5668","Gage11018A","Erigeron annuus","F1Fossler",1,2018-10-23,"1",NA,NA,"Q7FC",NA
"5669","Gage11018A","Erigeron annuus","SP1Fossler",1,2018-06-12,"1",NA,NA,"Q7FC",NA
"5671","Gage11018A","Oxalis stricta","SP2Fossler",2,2018-06-12,"0",NA,NA,"Q7FC",NA
"5673","Gage11018A","Solidago canadensis","SP2Fossler",2,2018-06-12,"2",NA,NA,"Q7FC",NA
"5674","Gage11018A","Ratibida columnifera","SP2Fossler",2,2018-06-12,"4",NA,NA,"Q7FC",NA
"5675","Gage11018A","Eupatorium altissimum","F1Fossler",1,2018-10-23,"3",NA,NA,"Q7FC",NA
"5676","Gage11018A","Sporobolus compositus","SP1Fossler",1,2018-06-12,"3",NA,NA,"Q7FC",NA
"5677","Gage11018A","Schizachyrium scoparium","F1Fossler",1,2018-10-23,"4",NA,NA,"Q7FC",NA
"5678","Gage11018A","Symphyotrichum laeve","F1Fossler",1,2018-10-23,"5",NA,NA,"Q7FC",NA
"5680","Gage11018A","Rudbeckia hirta","F1Fossler",1,2018-10-23,"4",NA,NA,"Q7FC",NA
"5683","Gage11018A","Galium aparine","SP2Fossler",2,2018-06-12,"0",NA,NA,"Q7FC",NA
"5684","Gage11018A","Symphyotrichum laeve","SP1Fossler",1,2018-06-12,"5",NA,NA,"Q7FC",NA
"5686","Gage11018A","Zizia aurea","F2Fossler",2,2018-10-23,"6",NA,NA,"Q7FC",NA
"5687","Gage11018A","Sorghastrum nutans","SP1Fossler",1,2018-06-12,"5",NA,NA,"Q7FC",NA
"5688","Gage11018A","Heliopsis helianthoides","F2Fossler",2,2018-10-23,"4",NA,NA,"Q7FC",NA
"5689","Gage11018A","Triodanis perfoliata","SP2Fossler",2,2018-06-12,"2",NA,NA,"Q7FC",NA
"5690","Gage11018A","Chloris verticillata","F2Fossler",2,2018-10-23,"0",NA,NA,"Q7FC",NA
"5691","Gage11018A","Sporobolus compositus","SP2Fossler",2,2018-06-12,"3",NA,NA,"Q7FC",NA
"5692","Gage11018A","Solidago canadensis","F1Fossler",1,2018-10-23,"2",NA,NA,"Q7FC",NA
"5693","Gage11018A","Monarda fistulosa","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q7FC",NA
"5695","Gage11018A","Schizachyrium scoparium","SP2Fossler",2,2018-06-12,"4",NA,NA,"Q7FC",NA
"5697","Gage11018A","Monarda fistulosa","F1Fossler",1,2018-10-23,"4",NA,NA,"Q7FC",NA
"5698","Gage11018A","Silphium perfoliatum","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q7FC",NA
"5700","Gage11018A","Monarda fistulosa","F2Fossler",2,2018-10-23,"4",NA,NA,"Q7FC",NA
"5701","Gage11018A","Liatris pycnostachya","F2Fossler",2,2018-10-23,"7",NA,NA,"Q7FC",NA
"5702","Gage11018A","Verbena stricta","F2Fossler",2,2018-10-23,"2",NA,NA,"Q7FC",NA
"5704","Gage11018A","Symphyotrichum laeve","F2Fossler",2,2018-10-23,"5",NA,NA,"Q7FC",NA
"5706","Gage11018A","Rudbeckia hirta","SP2Fossler",2,2018-06-12,"4",NA,NA,"Q7FC",NA
"5708","Gage11018A","Pseudognaphalium obtusifolium","F2Fossler",2,2018-10-23,"3",NA,NA,"Q7FC",NA
"5709","Gage11018A","Schizachyrium scoparium","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q7FC",NA
"5710","Gage11054","Cirsium altissimum","SP1Riha",1,2018-06-12,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5711","Gage11054","Solidago missouriensis","F2Riha",2,2018-10-23,"5",2015-01-24,"Stock Seed","Q7FC",NA
"5712","Gage11054","Cirsium altissimum","SP2Riha",2,2018-06-12,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5713","Gage11054","Juniperus virginiana","SP1Riha",1,2018-06-12,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5714","Gage11054","Andropogon gerardii","SP1Riha",1,2018-06-12,"5",2015-01-24,"Stock Seed","Q7FC",NA
"5717","Gage11054","Monarda fistulosa","SP2Riha",2,2018-06-12,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5718","Gage11054","Solanum carolinense","F2Riha",2,2018-10-23,"2",2015-01-24,"Stock Seed","Q7FC",NA
"5719","Gage11054","Monarda fistulosa","F1Riha",1,2018-10-23,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5720","Gage11054","Asclepias syriaca","SP2Riha",2,2018-06-12,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5723","Gage11054","Chamaecrista fasciculata","F1Riha",1,2018-10-23,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5724","Gage11054","Schizachyrium scoparium","F1Riha",1,2018-10-23,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5726","Gage11054","Bouteloua curtipendula","F2Riha",2,2018-10-23,"5",2015-01-24,"Stock Seed","Q7FC",NA
"5727","Gage11054","Erigeron strigosus","F1Riha",1,2018-10-23,"2",2015-01-24,"Stock Seed","Q7FC",NA
"5729","Gage11054","Symphyotrichum laeve","F1Riha",1,2018-10-23,"5",2015-01-24,"Stock Seed","Q7FC",NA
"5732","Gage11054","Eupatorium altissimum","F2Riha",2,2018-10-23,"3",2015-01-24,"Stock Seed","Q7FC",NA
"5733","Gage11054","Sporobolus compositus","SP1Riha",1,2018-06-12,"3",2015-01-24,"Stock Seed","Q7FC",NA
"5734","Gage11054","Bouteloua curtipendula","F1Riha",1,2018-10-23,"5",2015-01-24,"Stock Seed","Q7FC",NA
"5736","Gage11054","Ratibida columnifera","F2Riha",2,2018-10-23,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5737","Gage11054","Chamaecrista fasciculata","SP2Riha",2,2018-06-12,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5739","Gage11054","Panicum virgatum","F1Riha",1,2018-10-23,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5741","Gage11054","Cirsium altissimum","F2Riha",2,2018-10-23,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5742","Gage11054","Juniperus virginiana","SP2Riha",2,2018-06-12,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5743","Gage11054","Cirsium altissimum","F1Riha",1,2018-10-23,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5744","Gage11054","Lepidium densiflorum","SP2Riha",2,2018-06-12,"0",2015-01-24,"Stock Seed","Q7FC",NA
"5747","Gage11054","Schizachyrium scoparium","F2Riha",2,2018-10-23,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5748","Gage11054","Eupatorium altissimum","F1Riha",1,2018-10-23,"3",2015-01-24,"Stock Seed","Q7FC",NA
"5749","Gage11054","Monarda fistulosa","SP1Riha",1,2018-06-12,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5751","Gage11054","Conyza canadensis","SP2Riha",2,2018-06-12,"0",2015-01-24,"Stock Seed","Q7FC",NA
"5752","Gage11054","Lepidium densiflorum","SP1Riha",1,2018-06-12,"0",2015-01-24,"Stock Seed","Q7FC",NA
"5753","Gage11054","Schizachyrium scoparium","SP1Riha",1,2018-06-12,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5755","Gage11054","Ratibida columnifera","SP2Riha",2,2018-06-12,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5756","Gage11054","Coreopsis tinctoria","SP1Riha",1,2018-06-12,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5757","Gage11054","Chamaecrista fasciculata","SP1Riha",1,2018-06-12,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5759","Gage11054","Helianthus annuus","SP1Riha",1,2018-06-12,"0",2015-01-24,"Stock Seed","Q7FC",NA
"5760","Gage11054","Ratibida columnifera","SP1Riha",1,2018-06-12,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5765","Gage11054","Dalea candida","SP2Riha",2,2018-06-12,"6",2015-01-24,"Stock Seed","Q7FC",NA
"5767","Gage11054","Juniperus virginiana","F2Riha",2,2018-10-23,"1",2015-01-24,"Stock Seed","Q7FC",NA
"5768","Gage11054","Silphium perfoliatum","F1Riha",1,2018-10-23,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5770","Gage11054","Conyza canadensis","SP1Riha",1,2018-06-12,"0",2015-01-24,"Stock Seed","Q7FC",NA
"5772","Gage11054","Sporobolus compositus","SP2Riha",2,2018-06-12,"3",2015-01-24,"Stock Seed","Q7FC",NA
"5776","Gage11054","Schizachyrium scoparium","SP2Riha",2,2018-06-12,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5781","Gage11054","Rudbeckia hirta","SP2Riha",2,2018-06-12,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5782","Gage11054","Rudbeckia hirta","SP1Riha",1,2018-06-12,"4",2015-01-24,"Stock Seed","Q7FC",NA
"5786","Gage11054","Verbena stricta","F1Riha",1,2018-10-23,"2",2015-01-24,"Stock Seed","Q7FC",NA
"5788","Gage11054","Verbena stricta","F2Riha",2,2018-10-23,"2",2015-01-24,"Stock Seed","Q7FC",NA
"5789","Gage11054","Zizia aurea","SP1Riha",1,2018-06-12,"6",2015-01-24,"Stock Seed","Q7FC",NA
"5790","Gage11060","Chamaecrista fasciculata","F1Seitz",1,2018-10-23,"1",2015-02-24,"Stock Seed","Q7FC",NA
"5792","Gage11060","Bouteloua curtipendula","F2Seitz",2,2018-10-23,"5",2015-02-24,"Stock Seed","Q7FC",NA
"5793","Gage11060","Asclepias sullivantii","SP1Seitz",1,2018-06-12,"7",2015-02-24,"Stock Seed","Q7FC",NA
"5794","Gage11060","Lactuca ludoviciana","SP1Seitz",1,2018-06-12,"3",2015-02-24,"Stock Seed","Q7FC",NA
"5795","Gage11060","Symphyotrichum ericoides","SP2Seitz",2,2018-06-12,"3",2015-02-24,"Stock Seed","Q7FC",NA
"5797","Gage11060","Lepidium densiflorum","SP2Seitz",2,2018-06-12,"0",2015-02-24,"Stock Seed","Q7FC",NA
"5798","Gage11060","Conyza canadensis","SP2Seitz",2,2018-06-12,"0",2015-02-24,"Stock Seed","Q7FC",NA
"5800","Gage11060","Conyza canadensis","SP1Seitz",1,2018-06-12,"0",2015-02-24,"Stock Seed","Q7FC",NA
"5803","Gage11060","Lepidium densiflorum","SP1Seitz",1,2018-06-12,"0",2015-02-24,"Stock Seed","Q7FC",NA
"5805","Gage11060","Heliopsis helianthoides","F1Seitz",1,2018-10-23,"4",2015-02-24,"Stock Seed","Q7FC",NA
"5806","Gage11060","Schizachyrium scoparium","SP2Seitz",2,2018-06-12,"4",2015-02-24,"Stock Seed","Q7FC",NA
"5807","Gage11060","Rudbeckia hirta","F2Seitz",2,2018-10-23,"4",2015-02-24,"Stock Seed","Q7FC",NA
"5808","Gage11060","Silphium perfoliatum","SP1Seitz",1,2018-06-12,"4",2015-02-24,"Stock Seed","Q7FC",NA
"5809","Gage11060","Lactuca ludoviciana","SP2Seitz",2,2018-06-12,"3",2015-02-24,"Stock Seed","Q7FC",NA
"5810","Gage11060","Monarda fistulosa","SP1Seitz",1,2018-06-12,"4",2015-02-24,"Stock Seed","Q7FC",NA
"5812","Gage11060","Desmanthus illinoensis","SP2Seitz",2,2018-06-12,"5",2015-02-24,"Stock Seed","Q7FC",NA
"5815","Gage11060","Schizachyrium scoparium","F1Seitz",1,2018-10-23,"4",2015-02-24,"Stock Seed","Q7FC",NA
"5816","Gage11060","Solanum rostratum","SP2Seitz",2,2018-06-12,"0",2015-02-24,"Stock Seed","Q7FC",NA
"5817","Gage11060","Andropogon gerardii","SP2Seitz",2,2018-06-12,"5",2015-02-24,"Stock Seed","Q7FC",NA
"5818","Gage11060","Solidago canadensis","F2Seitz",2,2018-10-23,"2",2015-02-24,"Stock Seed","Q7FC",NA
"5819","Gage11060","Solidago canadensis","F1Seitz",1,2018-10-23,"2",2015-02-24,"Stock Seed","Q7FC",NA
"5820","Gage11060","Silphium perfoliatum","SP2Seitz",2,2018-06-12,"4",2015-02-24,"Stock Seed","Q7FC",NA
"5821","Gage11060","Andropogon gerardii","SP1Seitz",1,2018-06-12,"5",2015-02-24,"Stock Seed","Q7FC",NA
"5822","Gage11060","Ambrosia artemisiifolia","SP1Seitz",1,2018-06-12,"0",2015-02-24,"Stock Seed","Q7FC",NA
"5823","Gage11060","Sporobolus compositus","SP1Seitz",1,2018-06-12,"3",2015-02-24,"Stock Seed","Q7FC",NA
"5824","Gage11060","Erigeron annuus","SP1Seitz",1,2018-06-12,"1",2015-02-24,"Stock Seed","Q7FC",2
"5825","Gage11060","Eragrostis spectabilis","F1Seitz",1,2018-10-23,"3",2015-02-24,"Stock Seed","Q7FC",NA
